ID,month,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,Crop,class
ID_huzUOq_Dec,Dec,2656.7158,2341.2834,2167.1472,1901.8066,2133.2146,3291.0815,3885.41,3711.0095,4265.3735,1383.6797,3187.8423,1990.597,Rubber,3
ID_FHfhnM_Dec,Dec,4874.1616,4909.3735,4931.875,5268.8926,5289.632,5978.93,6563.545,6188.549,6934.6313,2048.344,5908.0894,4641.886,Palm,2
ID_n0p0jT_Dec,Dec,4569.3125,4536.405,4587.0615,4917.0825,4958.516,5666.624,6255.3203,5878.6704,6656.2773,1920.4083,5980.9155,4751.698,Palm,2
ID_0gJSJO_Dec,Dec,2559.8748,2239.0588,2058.529,1782.2703,1991.2445,3220.1184,3869.7085,3685.9758,4208.345,1384.0662,2827.226,1807.0442,Palm,2
ID_LwLDcy_Dec,Dec,2918.4487,2680.853,2518.9312,2305.2764,2488.3184,3687.0554,4351.6157,4169.106,4716.904,1468.5394,3399.0603,2282.5352,Palm,2
ID_u3yhyI_Dec,Dec,2605.8962,2284.78,2105.7546,1808.2665,2046.3456,3332.638,3998.0837,3820.8503,4380.0933,1400.621,2968.0154,1832.2556,Palm,2
ID_pFlhW4_Dec,Dec,2563.127,2273.4814,2086.939,1835.6421,2023.2529,2931.6843,3385.525,3244.7202,3637.1318,1491.7324,2600.474,1793.9492,Rubber,3
ID_k1XMkW_Dec,Dec,2541.3396,2254.1318,2090.2722,1865.8401,2064.879,3048.2239,3528.4624,3342.412,3834.2422,1353.6539,2866.8723,1848.7651,Rubber,3
ID_WdZsKe_Dec,Dec,2883.1072,2629.768,2495.153,2365.0447,2529.4114,3577.267,4179.7007,3970.4333,4508.0444,1463.6455,3543.7747,2494.8127,Palm,2
ID_mpoMJB_Dec,Dec,3523.3557,3378.3987,3166.527,3021.273,3196.9277,4043.1123,4474.87,4357.33,4728.1367,2277.115,3666.535,2840.0022,Rubber,3
ID_W6scoG_Dec,Dec,3140.3684,2923.9526,2784.794,2678.7712,2782.8555,3660.0635,4192.212,3996.165,4493.05,1473.5756,3541.3613,2600.8435,Palm,2
ID_M51eXG_Dec,Dec,2550.0347,2222.9219,2034.361,1730.5414,1957.6328,3183.974,3808.253,3634.3699,4169.9917,1362.3633,2845.5544,1767.9177,Rubber,3
ID_EKT0Wp_Dec,Dec,2957.6587,2714.2627,2569.1838,2370.1719,2565.0972,3759.905,4431.2427,4235.1836,4827.2266,1473.2699,3526.6252,2379.3704,Palm,2
ID_Hr61bW_Dec,Dec,2971.6758,2679.1948,2476.2314,2249.8276,2430.3494,3314.5808,3809.5178,3660.626,4086.3828,1795.9034,2945.6362,2059.9216,Rubber,3
ID_aBXm9U_Dec,Dec,2744.6655,2450.386,2231.4924,1994.0635,2118.1443,2919.8213,3352.38,3213.9453,3556.629,1565.8578,2558.7117,1816.5825,Rubber,3
ID_c0Y1a1_Dec,Dec,2479.5293,2180.6707,2022.5804,1764.2035,2003.5745,3040.5654,3516.2517,3340.9114,3829.7607,1363.5505,2792.8591,1784.0427,Rubber,3
ID_TZQTq5_Dec,Dec,2503.0762,2206.5986,2044.5648,1789.7032,2015.4725,3084.7139,3586.8335,3402.3657,3909.6328,1357.1372,2829.1458,1795.3615,Rubber,3
ID_Ef8z5z_Dec,Dec,2623.6775,2317.0728,2096.7058,1818.3518,1965.3037,2820.0608,3258.5178,3103.368,3488.3333,1293.1542,2414.7432,1638.7078,Palm,2
ID_7hBxAI_Dec,Dec,2743.721,2451.5078,2241.7483,2001.9292,2142.56,3004.0342,3468.3035,3335.9634,3706.7166,1583.6874,2661.0261,1862.2234,Rubber,3
ID_WUGtdr_Dec,Dec,2425.3438,2139.1235,2008.0396,1737.5137,1996.2588,3138.701,3625.7664,3471.1785,3938.4167,1448.0658,2735.071,1782.0773,Rubber,3
ID_MENbqL_Dec,Dec,2715.533,2428.5305,2230.438,1978.4686,2128.6855,3036.2603,3500.378,3360.561,3730.9143,1585.218,2615.1238,1819.3552,Rubber,3
ID_mmUbRw_Dec,Dec,2746.5364,2471.9463,2264.8662,2011.2325,2163.757,3142.6804,3655.1895,3520.2607,3914.5122,1605.4844,2777.794,1893.4629,Rubber,3
ID_PvUysr_Dec,Dec,3232.355,2944.168,2818.745,2699.166,2848.1135,3880.3386,4504.8896,4235.385,4859.2188,1515.8442,3683.8528,2619.5574,Palm,2
ID_j51mAs_Dec,Dec,2744.105,2474.5583,2258.6113,2007.2307,2147.7297,3047.3694,3531.204,3401.8884,3766.647,1568.273,2703.9573,1872.9542,Rubber,3
ID_ikRJQp_Dec,Dec,3144.1545,2902.6367,2692.9858,2522.3286,2630.4607,3288.2134,3634.9731,3493.451,3821.9688,1658.3472,2865.4426,2205.806,Rubber,3
ID_iKTnA8_Dec,Dec,2965.955,2669.297,2470.5278,2252.5383,2424.004,3318.5125,3815.3364,3648.4656,4084.5413,1757.2953,2945.1768,2061.723,Rubber,3
ID_6mURZ6_Dec,Dec,2736.661,2387.2903,2150.5217,1901.9392,1990.9474,2682.8215,3056.128,2855.1272,3198.8374,1376.474,2204.8062,1637.9569,Rubber,3
ID_ZnFYMV_Dec,Dec,2616.18,2309.3518,2109.0273,1855.5013,1995.133,3098.3152,3786.7444,3619.1746,4095.6406,1437.687,2710.691,1744.6405,Palm,2
ID_ZrNCoj_Dec,Dec,4229.1895,4114.1455,4049.2441,4180.749,4213.0967,4912.099,5431.831,5134.342,5733.388,1979.8601,4811.6836,3793.4336,Rubber,3
ID_OGbqDN_Dec,Dec,3374.354,3232.051,3103.9866,3008.9116,3153.5002,4217.7715,4855.3423,4640.899,5217.8735,1602.3564,4028.5667,2939.8547,Palm,2
ID_9gBJep_Dec,Dec,2478.5671,2179.576,2017.3325,1758.8077,1985.3976,3003.22,3471.0845,3291.7817,3769.675,1349.2426,2734.5774,1758.5409,Rubber,3
ID_ogZyCg_Dec,Dec,2643.826,2378.8523,2185.5706,1924.579,2106.3875,3105.071,3634.582,3503.649,3916.8315,1545.005,2692.6235,1827.1445,Rubber,3
ID_BAGbgY_Dec,Dec,2487.481,2196.1272,2047.5809,1820.5897,2042.8154,3048.975,3528.1611,3345.1252,3834.929,1359.6709,2910.1992,1916.2207,Rubber,3
ID_Fc886A_Dec,Dec,3784.2134,3593.0127,3520.323,3577.592,3676.2388,4552.433,5154.035,4841.019,5494.3877,1708.6725,4641.15,3446.3818,Palm,2
ID_v1c8OM_Dec,Dec,2530.4583,2189.3076,1930.1926,1660.6421,1722.0438,2298.0593,2588.6702,2429.3892,2672.07,1199.8389,1771.0034,1314.2672,Palm,2
ID_EMtvde_Dec,Dec,3280.7341,3068.8713,2941.4197,2857.372,2985.5933,3929.5212,4497.9707,4272.5347,4830.6226,1543.7753,3787.7942,2841.32,Rubber,3
ID_1iRqQS_Dec,Dec,2982.9895,2672.701,2439.1077,2220.3857,2328.7898,2961.2002,3321.3691,3169.163,3480.8496,1737.4175,2469.8958,1878.9877,Rubber,3
ID_aL64t2_Dec,Dec,2742.4167,2441.403,2252.0505,1999.957,2166.1177,3106.4612,3584.6003,3436.7942,3834.9119,1616.9476,2681.9307,1866.2922,Rubber,3
ID_NboaXQ_Dec,Dec,3081.6912,2840.9707,2666.7866,2551.701,2622.1514,3214.8135,3580.77,3392.9111,3759.3284,1544.4749,3037.4556,2390.223,Rubber,3
ID_7ISNsN_Dec,Dec,2484.9424,2193.503,2045.0038,1811.2245,2038.394,3085.8801,3581.1887,3394.579,3895.4597,1364.2426,2910.5212,1903.0785,Rubber,3
ID_Z2HDk7_Dec,Dec,2459.804,2163.1519,1998.9478,1776.8466,1967.5679,2938.0095,3391.1218,3213.6182,3655.816,1362.4268,2785.942,1849.2188,Rubber,3
ID_lZ72ng_Dec,Dec,2948.6802,2665.523,2491.3677,2309.5562,2462.052,3415.7986,3971.1536,3781.5713,4246.589,1634.2552,3123.6765,2245.7761,Rubber,3
ID_Gl4sCL_Dec,Dec,2389.2515,2112.8916,1961.9154,1710.6155,1939.9531,3027.277,3530.7417,3388.8916,3826.7202,1448.9204,2646.8667,1727.6621,Rubber,3
ID_m0dK9n_Dec,Dec,2544.2595,2217.8086,2007.4291,1726.5444,1897.9562,2952.4287,3502.8577,3343.4575,3795.9585,1321.5847,2602.9814,1660.785,Palm,2
ID_5zzUbM_Dec,Dec,2787.118,2495.2595,2267.1365,2045.7081,2140.1438,2841.787,3230.8213,3077.689,3382.8215,1557.8435,2424.0981,1789.5444,Rubber,3
ID_CZ1qET_Dec,Dec,2875.446,2585.6658,2393.1355,2200.5388,2298.9863,3200.9683,3747.9587,3543.4636,3994.197,1405.6139,2898.1863,2061.7212,Palm,2
ID_73r9WI_Dec,Dec,2557.9285,2225.5598,2008.6709,1726.7059,1865.8217,2760.9182,3221.6406,3048.8413,3444.6587,1281.5029,2306.7954,1550.3411,Palm,2
ID_2N7Gm7_Dec,Dec,3038.8594,2707.3672,2496.7102,2339.571,2388.2268,2962.4155,3318.1484,3069.911,3454.3179,1444.1154,2607.3296,2061.8232,Rubber,3
ID_TPgOPR_Dec,Dec,2520.9478,2226.7705,2073.5293,1827.3196,2058.3533,3110.9148,3610.5938,3423.7812,3938.41,1361.5408,2855.7834,1826.5831,Rubber,3
ID_PcgRT7_Dec,Dec,2473.3083,2169.9758,1996.1084,1741.0331,1946.7081,2987.2815,3483.5945,3299.1206,3778.4724,1348.0273,2707.3894,1721.8923,Rubber,3
ID_7PawpO_Dec,Dec,2838.1523,2561.525,2388.476,2130.8381,2338.6794,3584.1885,4267.2505,4064.0535,4641.435,1446.4117,3206.3625,2102.2307,Palm,2
ID_Omlw9H_Dec,Dec,2445.6248,2143.651,1989.2288,1724.1696,1973.2457,3048.5344,3533.8435,3372.4417,3850.863,1408.6274,2770.7156,1777.2468,Rubber,3
ID_T644mc_Dec,Dec,2297.157,2007.6062,1878.3225,1617.9415,1897.8632,2943.4883,3478.0325,3392.3123,3844.9014,1436.6588,2787.791,1789.0105,Cocoa,1
ID_qub9wC_Dec,Dec,2603.2446,2289.6826,2093.257,1842.1365,2001.5834,2958.022,3446.8684,3276.2263,3696.4849,1360.0739,2653.0083,1772.3379,Rubber,3
ID_rTfMJC_Dec,Dec,2691.5068,2385.3513,2202.0293,1927.3822,2124.9436,3176.0757,3715.0115,3566.8354,4016.2969,1536.416,2814.7498,1886.9066,Rubber,3
ID_ZHcmvs_Dec,Dec,3270.974,3051.125,2926.8462,2879.2468,2947.832,3694.5386,4178.191,3936.0527,4435.346,1479.371,3626.995,2775.2349,Palm,2
ID_GI7XzY_Dec,Dec,2740.6519,2448.0698,2242.4578,1995.3085,2137.9792,3035.023,3503.6157,3363.7603,3734.9038,1607.8503,2645.6067,1844.5494,Rubber,3
ID_4s58Ud_Dec,Dec,3425.9573,3222.3765,3092.8306,3036.8286,3142.4175,4037.7751,4604.9453,4364.5034,4920.7534,1609.7197,4005.6775,2971.3625,Rubber,3
ID_bmyvq9_Dec,Dec,2951.3955,2647.1116,2508.9253,2327.0134,2519.26,3616.864,4222.2134,3986.1245,4576.408,1443.5006,3441.8179,2347.1658,Rubber,3
ID_EgLvRM_Dec,Dec,2756.2354,2474.2812,2269.3816,2017.8318,2169.3647,3145.9531,3650.0437,3510.5754,3908.307,1610.2319,2768.4905,1892.8186,Rubber,3
ID_dpMiad_Dec,Dec,3979.8594,3937.843,3924.9617,4067.6252,4176.8926,5167.0083,5852.393,5574.8706,6278.1743,1786.1038,5340.8486,3994.4944,Rubber,3
ID_zi9STR_Dec,Dec,3694.7935,3606.296,3564.9412,3688.5222,3731.5583,4417.2407,4928.958,4660.226,5237.4272,1627.6323,4686.645,3726.2617,Palm,2
ID_etcb5H_Dec,Dec,2569.2861,2236.917,2014.2518,1740.9247,1860.5852,2688.535,3116.8655,2941.8496,3312.701,1268.6401,2228.8135,1534.6528,Palm,2
ID_ai0aU0_Dec,Dec,2523.747,2219.9055,2046.9823,1805.7281,2004.8962,2990.0835,3472.2915,3279.202,3770.3972,1337.3464,2779.289,1776.5944,Rubber,3
ID_Ndx200_Dec,Dec,2390.1487,2113.7104,1957.7555,1707.7051,1928.8397,2989.4563,3485.345,3340.5225,3777.2744,1420.7374,2627.6416,1727.0435,Rubber,3
ID_jwM6OC_Dec,Dec,2805.944,2500.599,2305.8613,2078.4607,2251.8499,3234.2854,3775.3904,3605.755,4038.5657,1658.4298,2893.0588,1991.6572,Rubber,3
ID_Lfg91e_Dec,Dec,2972.9192,2681.1506,2478.5413,2251.526,2433.6555,3319.8977,3815.0854,3665.2903,4092.6355,1797.4021,2945.2554,2059.344,Rubber,3
ID_AOC9cz_Dec,Dec,3035.278,2722.4521,2536.6025,2326.8396,2520.4958,3399.78,3896.5874,3724.1892,4188.2144,1812.4298,3052.5176,2157.4368,Rubber,3
ID_lkizon_Dec,Dec,2479.1064,2180.9517,2026.7144,1767.9927,2014.2391,3047.639,3519.7217,3345.939,3836.6443,1366.8666,2802.9907,1793.8043,Rubber,3
ID_3Xu0GW_Dec,Dec,3041.2192,2762.3953,2583.87,2411.0547,2516.411,3318.945,3782.7544,3614.0496,4006.806,1596.4375,3053.7336,2276.6287,Rubber,3
ID_zB0e9Q_Dec,Dec,2730.8938,2447.4949,2246.8884,1991.4844,2159.802,3136.8657,3658.3352,3524.3052,3935.6848,1601.1227,2763.9973,1885.4198,Rubber,3
ID_x6DnOE_Dec,Dec,2770.8477,2468.7954,2263.0557,2020.4718,2166.3115,3104.8442,3594.5593,3451.9878,3848.582,1612.7036,2807.4456,1919.6586,Rubber,3
ID_QYsn6i_Dec,Dec,2599.699,2295.1465,2125.778,1867.4502,2086.4802,3337.1484,4001.9163,3822.0,4365.1846,1408.9308,3068.675,1972.8315,Palm,2
ID_fjxTeS_Dec,Dec,2823.2104,2526.4392,2300.9744,2092.9604,2182.7175,2848.9211,3221.3936,3060.6428,3365.585,1568.2874,2448.603,1826.8156,Rubber,3
ID_nYp115_Dec,Dec,4531.9116,4446.734,4354.5312,4524.6797,4486.109,5137.431,5701.736,5372.3296,6009.4937,1768.7537,5213.789,4170.8394,Palm,2
ID_vFmh4I_Dec,Dec,3196.7393,3019.289,2891.9285,2802.2783,2935.9165,3923.1003,4504.9414,4315.1367,4860.3857,1522.8308,3893.9363,2845.8503,Palm,2
ID_f7wWeu_Dec,Dec,2861.0837,2590.6208,2368.6216,2148.4429,2241.5725,2992.192,3408.2795,3255.1646,3584.128,1565.0311,2575.7744,1906.7855,Rubber,3
ID_uJwPHq_Dec,Dec,3188.2249,2984.5195,2823.2778,2731.8574,2795.2876,3400.845,3780.1716,3600.0715,3971.3877,1605.9374,3275.854,2558.914,Rubber,3
ID_SrjMbq_Dec,Dec,2770.707,2484.6716,2274.258,2030.7186,2166.0623,3045.9995,3503.363,3357.4968,3725.408,1599.8812,2651.5967,1865.9489,Rubber,3
ID_e1iiHF_Dec,Dec,3107.8928,2845.8208,2695.4402,2568.9753,2691.182,3615.178,4167.88,3948.5625,4475.907,1471.8131,3462.843,2617.481,Palm,2
ID_stAPe2_Dec,Dec,3530.8125,3331.6626,3298.4407,3313.261,3492.772,4529.873,5203.603,4906.704,5600.1704,1671.2006,4661.9414,3484.6597,Palm,2
ID_hQtBbA_Dec,Dec,2393.2095,2123.6294,1996.3076,1750.3461,2015.4595,3078.18,3535.045,3405.0562,3844.0168,1450.8147,2744.9688,1801.8993,Rubber,3
ID_5OnZjE_Dec,Dec,3199.0588,2973.915,2842.8147,2810.0576,2839.4226,3387.128,3772.6487,3515.646,3949.4636,1415.689,3386.3784,2687.7363,Palm,2
ID_A2IKKY_Dec,Dec,4049.5042,3953.071,3884.0537,4014.7363,4041.4924,4705.9746,5199.4224,4919.0376,5490.217,1722.611,4641.7285,3709.8513,Rubber,3
ID_Xyyzwd_Dec,Dec,2773.3894,2463.213,2221.684,1985.6013,2053.8423,2652.3838,2971.9678,2825.4622,3088.117,1508.4064,2219.7593,1686.4591,Rubber,3
ID_c8cUyU_Dec,Dec,2372.5693,2098.3572,1942.7059,1696.8267,1913.696,2998.0046,3509.5044,3371.8687,3801.78,1447.7542,2647.5168,1726.567,Rubber,3
ID_mXdAXx_Dec,Dec,3019.2595,2840.8508,2686.7283,2521.5159,2681.335,3722.5098,4307.471,4147.7544,4653.8223,1472.0277,3652.758,2529.1423,Rubber,3
ID_P2JmHJ_Dec,Dec,4271.365,4251.657,4189.9053,4345.1094,4353.0264,5017.599,5520.5996,5270.368,5811.862,2019.737,5117.2246,4017.6797,Rubber,3
ID_I37Tg1_Dec,Dec,2576.9932,2228.0042,1967.0265,1706.564,1757.4606,2280.7156,2552.2988,2378.1104,2614.5818,1198.9546,1785.9989,1361.4994,Rubber,3
ID_wzDD7f_Dec,Dec,2478.6714,2179.2085,2018.6652,1761.9939,1994.0365,2994.081,3447.3433,3275.561,3747.8347,1354.9723,2785.396,1783.4191,Rubber,3
ID_Pdb7Re_Dec,Dec,2748.0757,2458.503,2221.654,1972.2399,2056.0308,2731.8613,3093.687,2954.871,3247.566,1280.692,2301.6929,1669.3629,Palm,2
ID_wUsV0K_Dec,Dec,3351.8462,3164.6072,2992.446,2911.7012,2971.1323,3765.1619,4277.7603,4075.6716,4505.1543,1741.9739,3538.0774,2733.334,Rubber,3
ID_xQrs8I_Dec,Dec,2888.832,2586.07,2388.8254,2230.864,2275.2656,2844.1624,3189.9727,2975.9265,3322.7258,1306.5555,2607.8335,2005.4233,Rubber,3
ID_12oHHm_Dec,Dec,2552.9282,2217.1292,1995.9769,1710.1503,1867.396,2850.421,3349.9841,3172.0615,3596.8088,1300.8962,2533.368,1632.356,Rubber,3
ID_5E0NQX_Dec,Dec,3436.4607,3253.6714,3123.7935,3068.731,3148.2273,3853.0515,4291.1367,4091.1108,4537.001,1758.3171,3686.814,2818.3132,Rubber,3
ID_4n16cb_Dec,Dec,2711.0356,2389.3364,2215.1162,2003.89,2177.281,2955.3948,3368.6843,3210.141,3592.7175,1648.7662,2607.8928,1868.5436,Rubber,3
ID_KIyPa6_Dec,Dec,2471.6782,2171.346,2010.5671,1749.8989,1980.1141,3073.9019,3586.6697,3399.542,3905.4167,1358.6263,2792.7393,1770.4559,Rubber,3
ID_NEdcUc_Dec,Dec,2311.0159,2006.2179,1878.209,1669.209,1958.1488,2890.6047,3340.7778,3284.5872,3677.709,1578.4529,3042.1943,2011.0951,Cocoa,1
ID_4eDWEe_Dec,Dec,2957.9585,2720.3145,2525.9373,2331.4229,2454.012,3357.7156,3858.5156,3700.4636,4098.4263,1664.887,3053.3594,2182.5305,Rubber,3
ID_HFGCKB_Dec,Dec,2477.0261,2177.476,2020.8519,1762.4294,2003.789,3046.3884,3528.7297,3356.5664,3851.0898,1365.1696,2816.2703,1796.296,Rubber,3
ID_t2EkGW_Dec,Dec,3023.7942,2734.956,2572.243,2401.5107,2555.3728,3310.1885,3720.5227,3565.2285,3963.704,1848.6343,2940.495,2206.5933,Cocoa,1
ID_1CrLZ4_Dec,Dec,2939.0361,2661.8694,2475.1492,2269.0996,2412.9297,3428.7078,3981.9739,3816.9631,4259.1963,1672.5802,3134.2668,2180.288,Rubber,3
ID_DenDUP_Dec,Dec,2752.4868,2455.121,2267.8516,2008.2692,2206.985,3262.7412,3842.1506,3672.945,4135.736,1615.3629,2832.757,1925.3691,Rubber,3
ID_FRYNxA_Dec,Dec,2727.1304,2435.1855,2237.2703,1981.9841,2149.5505,3139.5928,3651.73,3518.6372,3930.4502,1586.8567,2823.8733,1906.8975,Rubber,3
ID_85uCE5_Dec,Dec,2558.4219,2236.9888,2049.8823,1759.9027,1970.7612,3184.7446,3823.7285,3646.7002,4169.809,1356.8827,2830.978,1756.2357,Palm,2
ID_9xNhHM_Dec,Dec,3168.3848,2886.899,2717.0896,2585.0396,2703.7002,3525.1787,4019.937,3805.6313,4264.8438,1704.8163,3269.5452,2457.8757,Rubber,3
ID_dIrues_Dec,Dec,3877.2769,3583.8865,3424.2473,3349.0261,3533.5955,4314.8833,4737.654,4520.531,5009.5376,2155.1545,3968.3005,3082.2554,Rubber,3
ID_aUoRK9_Dec,Dec,2879.6978,2607.4346,2438.9316,2214.1199,2418.552,3619.7612,4282.0576,4078.6562,4637.8926,1505.2037,3321.937,2173.0342,Palm,2
ID_cbwnuq_Dec,Dec,2891.5159,2620.5544,2437.063,2230.6409,2394.3206,3427.381,4002.5828,3826.8503,4288.1943,1654.1461,3131.1333,2169.338,Rubber,3
ID_B31CBm_Dec,Dec,3340.1885,3145.2314,2988.9438,2902.533,2979.3105,3791.4956,4291.8374,4077.336,4561.2715,1507.5479,3540.7686,2626.5474,Palm,2
ID_cpaKlX_Dec,Dec,2497.3062,2197.9756,2028.7605,1784.7704,1991.6493,2958.0671,3428.8704,3247.2341,3728.3672,1330.8016,2762.3567,1777.4344,Rubber,3
ID_oDHBO3_Dec,Dec,3608.9204,3520.1116,3428.889,3436.5483,3546.6113,4478.625,5069.1494,4837.514,5435.6113,1643.1107,4504.9995,3326.7205,Rubber,3
ID_MzyotZ_Dec,Dec,2966.4614,2616.8975,2382.879,2181.9016,2234.2114,2718.3787,2989.844,2802.7866,3090.0247,1655.4556,2203.4688,1768.7739,Rubber,3
ID_jX8R6x_Dec,Dec,2726.5842,2443.9417,2243.0989,1984.7517,2151.509,3147.7466,3662.4275,3531.0713,3940.0361,1582.3694,2826.8093,1904.978,Rubber,3
ID_P9Hr71_Dec,Dec,3634.089,3305.8938,3131.325,3023.955,3147.288,3789.7925,4139.205,3898.4768,4331.8076,1915.2595,3377.5098,2733.372,Rubber,3
ID_EgQFak_Dec,Dec,3417.3748,3188.4324,3015.498,2870.8027,2984.0012,4026.4912,4657.698,4438.202,4992.106,1571.3835,3737.053,2791.7737,Palm,2
ID_wCc2xm_Dec,Dec,4374.2324,4379.7207,4312.4917,4520.311,4521.8447,5115.368,5651.877,5367.791,5939.815,1960.8212,5235.4224,4119.812,Rubber,3
ID_Qnsbms_Dec,Dec,2471.0715,2172.6528,2014.0815,1756.8531,1992.2719,2992.2573,3451.8896,3278.335,3753.8882,1353.5479,2714.5217,1744.9012,Rubber,3
ID_X6hkKh_Dec,Dec,3586.6743,3396.3403,3281.411,3275.3264,3353.22,4167.3154,4708.121,4443.4346,4996.502,1640.7535,4125.2847,3171.3706,Palm,2
ID_GcTqBi_Dec,Dec,3309.7317,2851.6006,2727.7979,2615.501,2806.3613,3679.3364,4131.2773,3825.8367,4404.512,1818.7489,3310.0186,2483.2534,Rubber,3
ID_mvHgJD_Dec,Dec,4639.0464,4704.1416,4758.5747,5110.6123,5140.7075,5840.7734,6428.0063,6103.584,6837.0825,1962.5586,6181.046,4927.24,Palm,2
ID_98fgMG_Dec,Dec,2746.8208,2397.942,2237.0374,2023.201,2229.6904,3229.3079,3733.2388,3533.7966,4036.2952,1498.0265,2876.0596,1961.5709,Rubber,3
ID_iaGKq4_Dec,Dec,2576.8904,2256.1587,2075.2573,1782.867,2009.704,3244.1465,3882.972,3703.4353,4237.504,1388.1077,2869.9988,1802.4318,Palm,2
ID_EhotB9_Dec,Dec,3305.045,3131.6213,2991.1504,2878.1904,3020.7893,4078.2476,4707.007,4514.4243,5061.1895,1636.022,3936.7551,2900.4683,Rubber,3
ID_n99aQF_Dec,Dec,2589.42,2255.0957,2029.5225,1764.7832,1869.183,2643.431,3048.6804,2867.3037,3218.867,1262.5625,2177.1052,1534.8466,Palm,2
ID_iH1FEa_Dec,Dec,2482.824,2189.0269,2033.8535,1778.9939,2021.6932,3092.374,3572.864,3406.0835,3888.135,1420.8986,2890.5264,1864.8224,Rubber,3
ID_saVmlU_Dec,Dec,2747.352,2419.5278,2251.4102,1994.0004,2207.3545,3475.5464,4163.44,3955.4597,4548.6597,1430.5786,3111.945,2011.5552,Palm,2
ID_T5p7Pf_Dec,Dec,3437.3503,3303.3096,3201.5413,3175.5085,3293.7827,4254.23,4846.819,4650.448,5218.3525,1602.266,4280.228,3213.9812,Palm,2
ID_GBz0DR_Dec,Dec,2393.8823,2117.57,1975.393,1721.0635,1971.2683,3060.6353,3551.4175,3419.8667,3865.8762,1452.0242,2700.925,1758.789,Rubber,3
ID_flGTr2_Dec,Dec,3060.1948,2839.8828,2681.754,2489.491,2670.711,3829.9263,4492.361,4281.714,4856.4585,1506.9227,3546.5168,2457.0747,Rubber,3
ID_cIRXFk_Dec,Dec,2699.996,2470.2695,2262.5002,1992.5267,2143.2952,3143.8962,3668.8013,3537.9407,3931.2744,1547.2622,2727.6802,1849.1,Rubber,3
ID_D0GEo8_Dec,Dec,2530.769,2194.216,1948.587,1676.587,1767.9492,2458.4038,2806.7847,2648.2102,2940.414,1228.0227,1962.8036,1396.3853,Palm,2
ID_OnlNF8_Dec,Dec,2476.7427,2176.5112,2017.9197,1758.5847,1996.4448,3034.4146,3513.3657,3340.9277,3830.1907,1362.4822,2791.8628,1781.2257,Rubber,3
ID_68ne5Y_Dec,Dec,2473.2075,2171.0085,1998.426,1745.0304,1952.877,2988.463,3482.3552,3301.507,3782.7834,1350.1553,2724.87,1732.2211,Rubber,3
ID_1NaZYZ_Dec,Dec,2565.531,2245.103,2053.2844,1756.409,1971.0558,3162.8408,3773.7483,3598.4668,4105.887,1377.3568,2750.6045,1742.196,Rubber,3
ID_oyvTII_Dec,Dec,2584.6213,2264.6238,2070.6274,1790.805,1969.5366,3058.813,3640.6528,3466.514,3954.0757,1338.098,2714.3936,1718.65,Palm,2
ID_2qCuB7_Dec,Dec,4344.069,4341.5596,4394.927,4694.8325,4751.829,5602.704,6266.7153,5918.587,6703.724,1855.4355,6043.878,4649.774,Palm,2
ID_vJlQuK_Dec,Dec,2468.347,2164.017,2000.6161,1740.0347,1968.8529,3045.4487,3532.4072,3356.5588,3831.2454,1393.2839,2792.7375,1792.8228,Rubber,3
ID_Lxoxdp_Dec,Dec,2392.38,2122.0168,1991.4829,1747.0673,2005.1295,3064.5117,3521.0583,3389.6406,3824.497,1449.0016,2738.665,1797.3368,Rubber,3
ID_qsFIhv_Dec,Dec,2801.5981,2527.5354,2334.807,2104.9656,2248.2534,3163.3145,3645.8997,3499.854,3893.2148,1613.8077,2772.9517,1931.3695,Rubber,3
ID_HazZJp_Dec,Dec,3501.4128,3221.1965,3059.7163,2948.2864,3126.3003,3961.561,4394.1553,4186.508,4652.9917,1921.0077,3598.6614,2678.0173,Rubber,3
ID_BLtQpi_Dec,Dec,3086.0815,2856.0981,2666.9365,2493.0881,2617.2095,3385.6274,3831.3105,3677.3467,4050.8054,1705.7051,3080.0916,2260.6147,Rubber,3
ID_TjBMCa_Dec,Dec,2556.5789,2228.9736,2014.9984,1721.9768,1886.2643,2954.9685,3514.5066,3333.7644,3788.5867,1321.1953,2443.4973,1582.0007,Rubber,3
ID_dlFpp5_Dec,Dec,2469.3618,2170.0066,2009.4595,1751.3445,1982.8643,3069.9016,3578.8875,3393.3184,3899.328,1359.9735,2819.0898,1788.702,Rubber,3
ID_HaKvw7_Dec,Dec,2549.9138,2211.0676,1961.3195,1697.511,1766.5006,2366.9888,2680.0757,2504.6135,2770.1558,1223.188,1844.1014,1382.3187,Palm,2
ID_RgZ1V0_Dec,Dec,3034.948,2751.6401,2574.6194,2403.2852,2518.5793,3344.727,3808.005,3619.378,4046.3386,1624.8531,3087.8901,2263.0574,Rubber,3
ID_zUzVDf_Dec,Dec,2461.4863,2167.1406,2024.8455,1774.0284,2031.3298,3088.501,3573.8682,3392.2795,3897.4443,1366.4368,2907.5793,1869.734,Rubber,3
ID_xd5iN8_Dec,Dec,2811.7742,2542.2004,2347.264,2140.485,2236.762,3141.4678,3688.6128,3518.2004,3920.4421,1467.769,2754.6885,1955.7534,Palm,2
